Id de empleado,Fecha y hora de interacción,Id del caso,Tipo de interacci�n,Id de cliente,Cola,Tipo de cliente,Duraci�n
EMP0202,1/4/2025 19:28,CASE000316,chat,CL72493,post-venta,comprador,710
EMP0257,3/10/2025 06:53,CASE000317,teléfono,CL75909,post-venta,vendedor,375
EMP0283,3/15/2025 07:28,CASE000318,chat,CL79615,pre-venta,comprador,363
EMP0022,1/8/2025 18:32,CASE000319,teléfono,CL30635,reclamos,comprador,725
EMP0028,3/9/2025 01:57,CASE000320,teléfono,CL17455,pre-venta,vendedor,537
EMP0254,2/17/2025 09:14,CASE000321,teléfono,CL76562,reclamos,comprador,402
EMP0035,2/20/2025 02:02,CASE000322,teléfono,CL20500,pre-venta,comprador,725
EMP0003,3/13/2025 10:56,CASE000323,teléfono,CL34356,post-venta,vendedor,620
EMP0218,2/5/2025 13:26,CASE000324,teléfono,CL18981,pre-venta,vendedor,630
EMP0300,3/25/2025 01:31,CASE000325,chat,CL87992,pre-venta,comprador,697
EMP0254,1/17/2025 12:06,CASE000326,chat,CL18907,pre-venta,vendedor,442
EMP0240,2/25/2025 07:34,CASE000327,chat,CL98501,pre-venta,comprador,404
EMP0241,2/14/2025 07:35,CASE000328,chat,CL40828,reclamos,vendedor,789
EMP0202,1/16/2025 13:28,CASE000329,teléfono,CL62923,reclamos,vendedor,427
EMP0135,1/1/2025 00:01,CASE000330,chat,CL25713,reclamos,comprador,453
EMP0057,1/1/2025 06:39,CASE000331,chat,CL84668,reclamos,comprador,477
EMP0085,3/28/2025 14:53,CASE000332,chat,CL42271,post-venta,vendedor,849
EMP0157,2/3/2025 01:40,CASE000333,chat,CL85880,pre-venta,vendedor,659
EMP0191,3/6/2025 23:56,CASE000334,teléfono,CL87924,post-venta,vendedor,715
EMP0021,3/5/2025 22:08,CASE000335,teléfono,CL15209,pre-venta,comprador,623
EMP0098,2/6/2025 08:40,CASE000336,chat,CL91183,pre-venta,comprador,527
EMP0181,1/4/2025 16:53,CASE000337,chat,CL20745,reclamos,vendedor,675
EMP0144,2/5/2025 10:34,CASE000338,teléfono,CL64948,reclamos,vendedor,413
EMP0174,2/5/2025 12:26,CASE000339,teléfono,CL96163,pre-venta,vendedor,468
EMP0137,1/29/2025 14:12,CASE000340,chat,CL86503,reclamos,comprador,687
EMP0236,3/22/2025 15:26,CASE000341,chat,CL84085,pre-venta,comprador,437
EMP0003,2/19/2025 15:03,CASE000342,chat,CL78522,pre-venta,comprador,577
EMP0023,2/23/2025 23:18,CASE000343,teléfono,CL51467,post-venta,comprador,582
EMP0141,2/7/2025 23:45,CASE000344,chat,CL44179,reclamos,comprador,536
EMP0038,1/7/2025 04:25,CASE000345,chat,CL36772,reclamos,comprador,365
EMP0162,3/28/2025 09:35,CASE000346,teléfono,CL97782,pre-venta,comprador,524
EMP0222,3/26/2025 00:47,CASE000347,chat,CL51180,post-venta,comprador,501
EMP0231,1/11/2025 23:21,CASE000348,chat,CL41285,post-venta,comprador,619
EMP0020,1/9/2025 11:47,CASE000349,teléfono,CL44814,post-venta,comprador,613
EMP0046,2/27/2025 07:16,CASE000350,teléfono,CL61876,pre-venta,vendedor,645
EMP0102,2/16/2025 17:10,CASE000351,chat,CL27154,pre-venta,comprador,518
EMP0057,1/13/2025 07:04,CASE000352,chat,CL98039,reclamos,comprador,662
EMP0166,3/11/2025 14:20,CASE000353,teléfono,CL94607,reclamos,vendedor,413
EMP0140,2/22/2025 10:59,CASE000354,chat,CL49321,post-venta,comprador,381
EMP0117,3/22/2025 02:55,CASE000355,teléfono,CL69929,reclamos,vendedor,319
EMP0138,3/22/2025 20:49,CASE000356,teléfono,CL51441,reclamos,comprador,540
EMP0268,2/16/2025 08:03,CASE000357,chat,CL19508,post-venta,comprador,509
EMP0254,3/3/2025 03:12,CASE000358,chat,CL11220,post-venta,vendedor,694
EMP0051,2/2/2025 19:37,CASE000359,teléfono,CL70068,post-venta,comprador,522
EMP0185,3/28/2025 18:21,CASE000360,teléfono,CL91416,reclamos,vendedor,632
EMP0093,1/11/2025 10:27,CASE000361,chat,CL83792,reclamos,comprador,697
EMP0019,2/9/2025 16:18,CASE000362,teléfono,CL23104,pre-venta,comprador,517
EMP0158,2/8/2025 13:24,CASE000363,teléfono,CL19602,post-venta,comprador,635
EMP0220,1/25/2025 00:10,CASE000364,chat,CL80468,post-venta,comprador,720
EMP0213,1/10/2025 22:55,CASE000365,teléfono,CL37938,post-venta,vendedor,451
EMP0233,2/23/2025 13:03,CASE000366,teléfono,CL76307,reclamos,comprador,602
EMP0024,3/19/2025 12:53,CASE000367,teléfono,CL44760,reclamos,comprador,518
EMP0282,3/15/2025 13:19,CASE000368,teléfono,CL27361,post-venta,comprador,459
EMP0036,2/22/2025 00:05,CASE000369,chat,CL55745,reclamos,comprador,415
EMP0208,3/25/2025 10:59,CASE000370,chat,CL19016,post-venta,comprador,457
EMP0032,2/9/2025 17:05,CASE000371,teléfono,CL42018,post-venta,vendedor,607
EMP0258,2/23/2025 07:44,CASE000372,chat,CL58434,reclamos,comprador,406
EMP0177,2/9/2025 23:53,CASE000373,teléfono,CL47353,pre-venta,vendedor,533
EMP0083,2/21/2025 13:55,CASE000374,teléfono,CL30676,post-venta,vendedor,697
EMP0230,2/22/2025 09:38,CASE000375,teléfono,CL67433,reclamos,vendedor,653
EMP0268,3/20/2025 08:42,CASE000376,chat,CL81200,post-venta,comprador,536
EMP0205,3/15/2025 21:44,CASE000377,teléfono,CL49651,reclamos,vendedor,802
EMP0163,3/3/2025 13:41,CASE000378,teléfono,CL90173,pre-venta,vendedor,827
EMP0240,2/6/2025 18:55,CASE000379,teléfono,CL95717,pre-venta,comprador,603
EMP0117,3/21/2025 02:12,CASE000380,teléfono,CL79329,post-venta,vendedor,303
EMP0074,3/28/2025 13:14,CASE000381,chat,CL11025,reclamos,comprador,706
EMP0266,2/15/2025 18:26,CASE000382,teléfono,CL97538,pre-venta,comprador,324
EMP0144,3/15/2025 01:19,CASE000383,teléfono,CL82692,pre-venta,vendedor,777
EMP0292,2/10/2025 03:30,CASE000384,teléfono,CL49240,pre-venta,comprador,730
EMP0061,1/15/2025 07:33,CASE000385,teléfono,CL96951,pre-venta,vendedor,812
EMP0075,1/5/2025 10:20,CASE000386,teléfono,CL23577,pre-venta,comprador,631
EMP0017,1/20/2025 15:46,CASE000387,teléfono,CL27601,pre-venta,comprador,556
EMP0012,2/22/2025 08:17,CASE000388,teléfono,CL44664,pre-venta,vendedor,545
EMP0003,2/11/2025 10:09,CASE000389,teléfono,CL25129,post-venta,comprador,534
EMP0073,2/26/2025 16:43,CASE000390,teléfono,CL24029,pre-venta,comprador,717
EMP0083,3/4/2025 05:29,CASE000391,chat,CL82512,post-venta,comprador,685
EMP0147,2/24/2025 20:18,CASE000392,chat,CL30374,reclamos,comprador,614
EMP0114,1/19/2025 10:42,CASE000393,teléfono,CL45697,reclamos,comprador,513
EMP0084,3/12/2025 09:46,CASE000394,teléfono,CL46930,reclamos,vendedor,915
EMP0075,3/15/2025 02:11,CASE000395,teléfono,CL89276,post-venta,comprador,709
EMP0278,3/11/2025 01:53,CASE000396,chat,CL37607,post-venta,vendedor,408
EMP0001,1/29/2025 22:51,CASE000397,chat,CL54942,post-venta,vendedor,538
EMP0053,1/29/2025 02:20,CASE000398,chat,CL36685,reclamos,comprador,711
EMP0172,1/15/2025 22:27,CASE000399,teléfono,CL93130,post-venta,comprador,504
EMP0266,2/6/2025 05:54,CASE000400,chat,CL44600,pre-venta,comprador,642
EMP0008,1/18/2025 00:45,CASE000401,teléfono,CL76244,pre-venta,comprador,714
EMP0145,3/28/2025 09:43,CASE000402,teléfono,CL74032,pre-venta,vendedor,193
EMP0198,1/21/2025 05:18,CASE000403,teléfono,CL42914,post-venta,vendedor,587
EMP0251,3/8/2025 06:54,CASE000404,teléfono,CL16658,pre-venta,vendedor,591
EMP0135,3/14/2025 13:26,CASE000405,teléfono,CL22097,reclamos,comprador,550
EMP0125,1/19/2025 08:58,CASE000406,teléfono,CL93136,post-venta,vendedor,636
EMP0068,2/5/2025 23:34,CASE000407,teléfono,CL65518,pre-venta,vendedor,678
EMP0064,3/12/2025 15:49,CASE000408,teléfono,CL46265,post-venta,comprador,617
EMP0254,2/19/2025 16:08,CASE000409,teléfono,CL15778,reclamos,comprador,555
EMP0263,1/14/2025 03:41,CASE000410,teléfono,CL10464,pre-venta,comprador,675
EMP0227,1/15/2025 20:59,CASE000411,teléfono,CL53719,post-venta,comprador,605
EMP0270,2/5/2025 17:11,CASE000412,teléfono,CL27146,pre-venta,vendedor,572
EMP0250,3/26/2025 02:42,CASE000413,chat,CL93507,reclamos,comprador,442
EMP0164,1/11/2025 07:21,CASE000414,teléfono,CL44335,pre-venta,vendedor,412
EMP0267,1/17/2025 15:33,CASE000415,teléfono,CL31178,pre-venta,comprador,440
EMP0265,3/19/2025 10:05,CASE000416,chat,CL67912,post-venta,comprador,633
EMP0025,1/25/2025 11:06,CASE000417,teléfono,CL82309,reclamos,comprador,590
EMP0104,3/13/2025 20:33,CASE000418,teléfono,CL66057,reclamos,vendedor,422
EMP0271,1/20/2025 17:47,CASE000419,chat,CL83519,pre-venta,vendedor,677
EMP0253,2/4/2025 05:49,CASE000420,teléfono,CL11267,reclamos,vendedor,764
EMP0058,1/13/2025 20:43,CASE000421,teléfono,CL24663,pre-venta,comprador,528
EMP0024,2/26/2025 16:08,CASE000422,chat,CL19862,post-venta,comprador,391
EMP0072,2/27/2025 11:35,CASE000423,chat,CL29536,post-venta,vendedor,514
EMP0093,2/6/2025 02:36,CASE000424,chat,CL81511,post-venta,comprador,702
EMP0127,1/2/2025 07:49,CASE000425,chat,CL14722,pre-venta,comprador,665
EMP0174,1/6/2025 21:13,CASE000426,chat,CL58393,post-venta,vendedor,489
EMP0018,2/24/2025 21:27,CASE000427,chat,CL86350,reclamos,comprador,782
EMP0063,1/21/2025 11:18,CASE000428,chat,CL82420,pre-venta,vendedor,761
EMP0111,2/12/2025 01:03,CASE000429,teléfono,CL29410,pre-venta,comprador,512
EMP0152,1/27/2025 06:41,CASE000430,chat,CL66333,pre-venta,comprador,510
EMP0159,2/11/2025 03:17,CASE000431,teléfono,CL26704,post-venta,comprador,528
EMP0239,1/23/2025 14:22,CASE000432,teléfono,CL15482,reclamos,comprador,539
EMP0238,2/11/2025 05:15,CASE000433,teléfono,CL50404,pre-venta,comprador,714
EMP0299,3/30/2025 14:41,CASE000434,teléfono,CL57795,post-venta,vendedor,651
EMP0008,2/15/2025 11:25,CASE000435,chat,CL15229,post-venta,comprador,705
EMP0224,3/20/2025 12:56,CASE000436,chat,CL56898,reclamos,comprador,680
EMP0200,3/9/2025 21:22,CASE000437,chat,CL37535,pre-venta,vendedor,805
EMP0133,3/9/2025 17:10,CASE000438,teléfono,CL99399,pre-venta,comprador,472
EMP0027,2/11/2025 07:08,CASE000439,chat,CL42706,pre-venta,vendedor,645
EMP0191,2/20/2025 04:47,CASE000440,teléfono,CL97416,reclamos,comprador,339
EMP0231,3/30/2025 14:20,CASE000441,teléfono,CL23473,reclamos,vendedor,441
EMP0193,3/27/2025 12:38,CASE000442,teléfono,CL56357,post-venta,comprador,591
EMP0063,2/13/2025 06:17,CASE000443,chat,CL83385,reclamos,vendedor,650
EMP0052,1/21/2025 06:38,CASE000444,teléfono,CL63264,reclamos,comprador,587
EMP0083,2/23/2025 12:05,CASE000445,teléfono,CL91351,reclamos,comprador,531
EMP0242,1/31/2025 22:28,CASE000446,chat,CL30257,post-venta,comprador,553
EMP0171,1/17/2025 01:59,CASE000447,chat,CL41029,pre-venta,vendedor,764
EMP0183,2/14/2025 14:41,CASE000448,chat,CL31299,reclamos,vendedor,553
EMP0297,3/9/2025 21:29,CASE000449,teléfono,CL33206,pre-venta,comprador,809
EMP0159,3/26/2025 09:06,CASE000450,chat,CL64040,reclamos,vendedor,695
EMP0291,2/14/2025 04:40,CASE000451,chat,CL13248,pre-venta,comprador,654
EMP0208,3/1/2025 03:04,CASE000452,chat,CL33509,post-venta,comprador,456
EMP0286,2/7/2025 18:05,CASE000453,teléfono,CL53540,reclamos,comprador,712
EMP0252,1/9/2025 01:47,CASE000454,teléfono,CL63964,pre-venta,comprador,540
EMP0209,1/16/2025 20:48,CASE000455,teléfono,CL97806,post-venta,comprador,456
EMP0205,2/21/2025 19:42,CASE000456,teléfono,CL42527,post-venta,comprador,661
EMP0249,1/19/2025 07:25,CASE000457,teléfono,CL44970,pre-venta,vendedor,433
EMP0149,1/5/2025 06:03,CASE000458,chat,CL30866,pre-venta,comprador,508
EMP0158,3/12/2025 05:33,CASE000459,teléfono,CL24168,post-venta,comprador,598
EMP0101,1/3/2025 17:54,CASE000460,teléfono,CL60140,pre-venta,comprador,866
EMP0278,1/16/2025 14:15,CASE000461,teléfono,CL15075,reclamos,vendedor,517
EMP0287,2/9/2025 07:07,CASE000462,teléfono,CL71694,post-venta,comprador,545
EMP0266,3/14/2025 19:48,CASE000463,teléfono,CL39154,pre-venta,comprador,687
EMP0286,2/17/2025 00:09,CASE000464,chat,CL36158,pre-venta,comprador,451
EMP0222,2/19/2025 16:07,CASE000465,teléfono,CL70332,post-venta,comprador,653
EMP0143,2/2/2025 14:18,CASE000466,teléfono,CL55830,post-venta,comprador,744
EMP0074,1/1/2025 11:22,CASE000467,teléfono,CL50001,post-venta,comprador,563
EMP0167,1/1/2025 07:34,CASE000468,teléfono,CL39831,pre-venta,comprador,723
EMP0259,3/10/2025 23:47,CASE000469,chat,CL39219,pre-venta,comprador,634
EMP0099,3/2/2025 10:51,CASE000470,teléfono,CL13101,post-venta,vendedor,512
EMP0052,1/8/2025 23:10,CASE000471,teléfono,CL96511,pre-venta,comprador,576
EMP0210,2/21/2025 13:19,CASE000472,chat,CL35313,pre-venta,comprador,554
EMP0269,2/21/2025 08:52,CASE000473,teléfono,CL62227,pre-venta,vendedor,589
EMP0044,3/22/2025 13:10,CASE000474,chat,CL53025,reclamos,comprador,618
EMP0250,1/26/2025 03:32,CASE000475,teléfono,CL46517,reclamos,vendedor,670
EMP0017,3/13/2025 04:04,CASE000476,teléfono,CL19099,post-venta,vendedor,661
EMP0145,3/5/2025 21:53,CASE000477,chat,CL46585,post-venta,vendedor,308
EMP0177,1/16/2025 12:02,CASE000478,chat,CL56025,pre-venta,vendedor,588
EMP0071,3/15/2025 20:16,CASE000479,chat,CL94080,reclamos,vendedor,418
EMP0290,2/25/2025 21:56,CASE000480,chat,CL76768,post-venta,vendedor,566
EMP0221,1/25/2025 19:38,CASE000481,chat,CL62386,post-venta,comprador,585
EMP0158,1/26/2025 23:56,CASE000482,chat,CL99065,pre-venta,comprador,717
EMP0106,3/24/2025 12:51,CASE000483,teléfono,CL80282,post-venta,comprador,596
EMP0029,3/17/2025 19:09,CASE000484,teléfono,CL53404,reclamos,comprador,631
EMP0176,1/21/2025 23:53,CASE000485,teléfono,CL13617,post-venta,vendedor,695
EMP0068,2/10/2025 06:22,CASE000486,teléfono,CL25118,post-venta,comprador,747
EMP0092,3/19/2025 19:59,CASE000487,teléfono,CL44237,pre-venta,vendedor,585
EMP0075,1/26/2025 22:23,CASE000488,teléfono,CL33405,post-venta,comprador,611
EMP0085,1/17/2025 00:42,CASE000489,teléfono,CL86099,post-venta,vendedor,601
EMP0058,3/11/2025 06:22,CASE000490,chat,CL44795,post-venta,comprador,534
EMP0061,1/13/2025 17:21,CASE000491,teléfono,CL15014,pre-venta,comprador,507
EMP0096,1/30/2025 13:47,CASE000492,chat,CL24208,pre-venta,comprador,327
EMP0273,2/27/2025 05:03,CASE000493,teléfono,CL88193,pre-venta,comprador,470
EMP0226,3/18/2025 09:11,CASE000494,chat,CL66959,pre-venta,comprador,386
EMP0015,3/23/2025 13:16,CASE000495,teléfono,CL55309,pre-venta,vendedor,750
EMP0212,2/20/2025 05:56,CASE000496,teléfono,CL51114,reclamos,comprador,622
EMP0176,2/12/2025 23:29,CASE000497,chat,CL67199,post-venta,comprador,584
EMP0269,1/31/2025 12:35,CASE000498,chat,CL89457,pre-venta,vendedor,513
EMP0119,2/2/2025 02:17,CASE000499,teléfono,CL77033,post-venta,vendedor,603
EMP0154,1/2/2025 08:25,CASE000500,teléfono,CL25157,post-venta,comprador,498
EMP0008,2/25/2025 05:15,CASE000501,chat,CL60488,post-venta,vendedor,620
EMP0282,2/12/2025 21:29,CASE000502,chat,CL85574,pre-venta,vendedor,629
EMP0246,2/21/2025 00:38,CASE000503,teléfono,CL34914,pre-venta,comprador,496
EMP0134,1/4/2025 19:48,CASE000504,teléfono,CL43386,pre-venta,comprador,494
EMP0144,2/19/2025 11:47,CASE000505,chat,CL15817,post-venta,comprador,715
EMP0227,3/24/2025 18:36,CASE000506,teléfono,CL67154,reclamos,comprador,593
EMP0034,1/12/2025 01:15,CASE000507,chat,CL10221,post-venta,vendedor,506
EMP0296,2/27/2025 01:14,CASE000508,teléfono,CL78146,pre-venta,comprador,555
EMP0140,2/4/2025 12:39,CASE000509,chat,CL80575,post-venta,vendedor,478
EMP0285,3/2/2025 01:39,CASE000510,chat,CL97900,pre-venta,comprador,591
EMP0209,1/23/2025 06:13,CASE000511,teléfono,CL35825,pre-venta,vendedor,699
EMP0082,1/31/2025 17:58,CASE000512,teléfono,CL57739,pre-venta,comprador,596
EMP0248,2/8/2025 00:59,CASE000513,teléfono,CL66531,pre-venta,vendedor,883
EMP0137,3/18/2025 06:13,CASE000514,chat,CL19171,pre-venta,comprador,650
EMP0295,2/24/2025 07:31,CASE000515,chat,CL97062,post-venta,vendedor,627
EMP0006,3/12/2025 14:29,CASE000516,chat,CL53279,post-venta,vendedor,491
EMP0081,1/9/2025 14:42,CASE000517,teléfono,CL91678,reclamos,vendedor,571
EMP0074,2/5/2025 05:10,CASE000518,chat,CL51145,pre-venta,vendedor,506
EMP0003,3/11/2025 01:18,CASE000519,chat,CL96951,post-venta,comprador,340
EMP0227,1/8/2025 07:06,CASE000520,teléfono,CL26334,pre-venta,vendedor,716
EMP0155,1/18/2025 19:34,CASE000521,teléfono,CL49363,pre-venta,vendedor,538
EMP0281,1/1/2025 08:27,CASE000522,teléfono,CL76469,pre-venta,vendedor,508
EMP0213,1/4/2025 10:48,CASE000523,chat,CL50538,reclamos,vendedor,625
EMP0194,1/27/2025 03:00,CASE000524,chat,CL97410,pre-venta,vendedor,661
EMP0063,1/1/2025 15:54,CASE000525,teléfono,CL63528,post-venta,vendedor,561
EMP0225,3/23/2025 04:03,CASE000526,chat,CL52753,post-venta,comprador,599
EMP0101,3/9/2025 18:18,CASE000527,chat,CL62743,reclamos,comprador,689
EMP0248,2/15/2025 06:23,CASE000528,chat,CL48752,reclamos,comprador,556
EMP0298,3/7/2025 02:12,CASE000529,chat,CL82667,reclamos,vendedor,636
EMP0105,3/18/2025 17:03,CASE000530,teléfono,CL26683,post-venta,vendedor,400
EMP0059,1/18/2025 18:32,CASE000531,teléfono,CL35144,reclamos,vendedor,451
EMP0210,1/6/2025 02:13,CASE000532,teléfono,CL65108,post-venta,comprador,672
EMP0095,2/19/2025 07:19,CASE000533,teléfono,CL97153,post-venta,comprador,444
EMP0090,1/6/2025 20:58,CASE000534,teléfono,CL59695,pre-venta,vendedor,628
EMP0051,1/16/2025 01:10,CASE000535,teléfono,CL98777,reclamos,comprador,582
EMP0203,2/23/2025 15:21,CASE000536,chat,CL32810,pre-venta,vendedor,556
EMP0052,1/25/2025 21:41,CASE000537,teléfono,CL90676,post-venta,comprador,500
EMP0193,3/18/2025 15:38,CASE000538,chat,CL84593,post-venta,comprador,709
EMP0140,2/14/2025 03:45,CASE000539,chat,CL49446,reclamos,vendedor,807
EMP0102,3/3/2025 05:59,CASE000540,chat,CL63225,post-venta,comprador,636
EMP0120,3/12/2025 22:18,CASE000541,teléfono,CL81819,pre-venta,comprador,638
EMP0076,3/6/2025 01:52,CASE000542,chat,CL10053,post-venta,comprador,518
EMP0131,2/18/2025 04:56,CASE000543,chat,CL49829,pre-venta,vendedor,456
EMP0152,3/3/2025 16:52,CASE000544,teléfono,CL47606,pre-venta,vendedor,595
EMP0218,2/23/2025 02:21,CASE000545,chat,CL37549,post-venta,comprador,483
EMP0079,2/9/2025 23:20,CASE000546,chat,CL66346,post-venta,comprador,387
EMP0252,1/24/2025 11:05,CASE000547,teléfono,CL86019,reclamos,vendedor,696
EMP0213,3/1/2025 20:44,CASE000548,teléfono,CL89516,pre-venta,comprador,702
EMP0119,2/9/2025 18:47,CASE000549,chat,CL95813,pre-venta,vendedor,496
EMP0153,3/28/2025 10:40,CASE000550,chat,CL52237,reclamos,vendedor,629
EMP0012,1/24/2025 10:21,CASE000551,teléfono,CL70946,reclamos,comprador,720
EMP0101,2/24/2025 10:22,CASE000552,chat,CL67905,pre-venta,vendedor,624
EMP0210,3/5/2025 19:39,CASE000553,teléfono,CL67954,pre-venta,vendedor,456
EMP0074,3/2/2025 05:40,CASE000554,teléfono,CL98555,post-venta,vendedor,572
EMP0198,2/20/2025 10:19,CASE000555,chat,CL38010,reclamos,vendedor,759
EMP0185,2/5/2025 06:20,CASE000556,chat,CL77000,pre-venta,vendedor,629
EMP0285,2/9/2025 08:43,CASE000557,chat,CL72021,post-venta,vendedor,664
EMP0157,2/1/2025 23:15,CASE000558,teléfono,CL32241,post-venta,vendedor,640
EMP0221,2/28/2025 17:55,CASE000559,chat,CL96356,reclamos,vendedor,497
EMP0174,1/4/2025 04:07,CASE000560,chat,CL21114,pre-venta,comprador,525
EMP0238,3/19/2025 17:51,CASE000561,teléfono,CL47196,pre-venta,comprador,640
EMP0009,2/18/2025 15:33,CASE000562,teléfono,CL77561,reclamos,vendedor,698
EMP0252,1/14/2025 01:26,CASE000563,chat,CL97012,reclamos,vendedor,731
EMP0032,2/18/2025 02:02,CASE000564,teléfono,CL92960,pre-venta,vendedor,497
EMP0141,2/13/2025 08:17,CASE000565,teléfono,CL91167,pre-venta,vendedor,651
EMP0181,2/13/2025 13:11,CASE000566,chat,CL53933,pre-venta,comprador,742
EMP0098,3/4/2025 04:06,CASE000567,chat,CL22240,pre-venta,vendedor,481
EMP0179,3/7/2025 05:51,CASE000568,chat,CL40784,reclamos,comprador,778
EMP0177,1/3/2025 05:42,CASE000569,teléfono,CL98184,post-venta,vendedor,796
EMP0218,1/26/2025 02:54,CASE000570,teléfono,CL50687,post-venta,comprador,915
EMP0268,3/14/2025 08:10,CASE000571,teléfono,CL39444,reclamos,comprador,627
EMP0291,2/11/2025 18:42,CASE000572,chat,CL36100,reclamos,vendedor,628
EMP0260,3/1/2025 00:11,CASE000573,chat,CL29313,pre-venta,vendedor,699
EMP0045,2/22/2025 03:21,CASE000574,chat,CL13201,post-venta,comprador,695
EMP0244,3/26/2025 05:23,CASE000575,chat,CL16057,pre-venta,vendedor,735
EMP0127,2/6/2025 08:05,CASE000576,chat,CL42092,post-venta,vendedor,694
EMP0146,1/31/2025 13:30,CASE000577,teléfono,CL72277,pre-venta,vendedor,587
EMP0112,2/21/2025 13:35,CASE000578,teléfono,CL90120,pre-venta,comprador,746
EMP0271,3/2/2025 08:28,CASE000579,chat,CL19545,post-venta,comprador,471
EMP0151,2/15/2025 17:23,CASE000580,chat,CL69692,reclamos,vendedor,600
EMP0237,2/24/2025 21:44,CASE000581,teléfono,CL64321,pre-venta,vendedor,787
EMP0162,1/26/2025 01:54,CASE000582,chat,CL92544,pre-venta,vendedor,449
EMP0297,1/21/2025 09:19,CASE000583,teléfono,CL85454,post-venta,comprador,518
EMP0281,2/26/2025 23:32,CASE000584,teléfono,CL35485,post-venta,vendedor,680
EMP0044,3/30/2025 18:38,CASE000585,teléfono,CL60328,reclamos,vendedor,647
EMP0220,1/2/2025 17:39,CASE000586,chat,CL74799,reclamos,comprador,494
EMP0141,2/3/2025 10:16,CASE000587,teléfono,CL62383,pre-venta,comprador,550
EMP0054,1/13/2025 02:01,CASE000588,chat,CL41979,post-venta,vendedor,458
EMP0027,1/30/2025 19:01,CASE000589,chat,CL29342,reclamos,vendedor,717
EMP0008,1/20/2025 20:13,CASE000590,teléfono,CL95990,post-venta,vendedor,569
EMP0171,1/29/2025 23:42,CASE000591,chat,CL10726,pre-venta,comprador,815
EMP0198,3/6/2025 04:58,CASE000592,chat,CL23970,post-venta,vendedor,609
EMP0077,3/6/2025 11:23,CASE000593,chat,CL65724,reclamos,comprador,573
EMP0183,3/8/2025 22:02,CASE000594,chat,CL38683,post-venta,comprador,561
EMP0192,3/17/2025 16:22,CASE000595,chat,CL33053,post-venta,comprador,570
EMP0005,1/8/2025 06:26,CASE000596,chat,CL77889,reclamos,comprador,613
EMP0059,1/12/2025 15:17,CASE000597,chat,CL70889,pre-venta,comprador,901
EMP0237,1/27/2025 16:03,CASE000598,chat,CL16582,post-venta,comprador,559
EMP0155,1/20/2025 08:21,CASE000599,teléfono,CL83060,post-venta,vendedor,563
